"","X","plant","capacity","complete","generated_el","time","month","year","parent_company","op_time","area","area3","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five"
"1698",1698,"华泽电厂",60,329.8,13.103,2183.777,5,20,"中铝集团",2005,"运城市河津市","yuncheng","huazedianchang",0,0,0,1,"0"
"1699",1699,"华魏光伏",12,18.4,1.28,1066.68,8,18,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1700",1700,"华魏光伏",12,7.8,0.078,65,1,20,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1701",1701,"华魏光伏",12,16.7,0.441,367.272,3,18,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1702",1702,"华魏光伏",12,16.7,0.933,777.28,6,18,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1703",1703,"华魏光伏",12,10.4,1.49,1242,11,19,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1704",1704,"华魏光伏",12,19.4,0.736,613.025,5,20,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1705",1705,"华魏光伏",12,9.3,0.18,150,2,19,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1706",1706,"华魏光伏",12,12.5,1.405,1170.65,9,18,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1707",1707,"华魏光伏",12,14.6,1.299,1082,9,19,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1708",1708,"华魏光伏",12,8.7,1.386,1155,10,19,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1709",1709,"华魏光伏",12,15.9,0.274,228.322,2,18,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1710",1710,"华魏光伏",12,16.1,0.602,501.41,4,18,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1711",1711,"华魏光伏",12,14.5,0.825,687,6,19,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1712",1712,"华魏光伏",12,17.6,1,833,7,19,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1713",1713,"华魏光伏",12,12.7,0.298,248.115,12,17,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1714",1714,"华魏光伏",12,15.3,1.558,1298.2,10,18,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1715",1715,"华魏光伏",12,15.3,1.153,961,8,19,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1716",1716,"华魏光伏",12,8.6,1.749,1457.82,12,18,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1717",1717,"华魏光伏",12,11.5,0.115,95.69,1,18,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1718",1718,"华魏光伏",12,0.7,0.007,5.635,9,17,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1719",1719,"华魏光伏",12,15.6,0.499,416,4,19,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1720",1720,"华魏光伏",12,17.6,0.349,290,3,20,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1721",1721,"华魏光伏",12,5.7,0.063,52.885,10,17,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1722",1722,"华魏光伏",12,19.2,0.541,451.15,4,20,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1723",1723,"华魏光伏",12,9.5,0.174,144,2,20,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1724",1724,"华魏光伏",12,10.6,1.664,1386.49,11,18,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
"1725",1725,"华魏光伏",12,16.3,0.343,286,3,19,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,"0"
