"","area3","year","GDP","GDP per capita","GDPperMonth","X.1","X","month","capacity","complete","generated_el","time","parent_company","op_time","area","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five","yearmonth","bf_covid","type_of_p","af_covid","new_case","on_covid","efficiency"
"1666","datong",18,12719898,36877,1059991.5,5758,5758,10,2,320,0.284,1417.59,"华能集团公司",2016,"大同市天镇县","jiaoyangguangfu",0,0,1,0,1,"Oct 2018",1,"photovoltaic",0,0,0,0.222222222222222
"1667","datong",18,12719898,36877,1059991.5,6191,6191,12,10,1180,1.641,1640.624,"else",2017,"大同市新荣区","changlianguangfu",0,0,1,0,0,"Dec 2018",1,"photovoltaic",0,0,0,0.163888888888889
"1668","datong",18,12719898,36877,1059991.5,5828,5828,11,20,7960,5.697,2848.39,"else",0,"大同市云岗区","tongmeidianchang",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.552777777777778
"1669","datong",18,12719898,36877,1059991.5,5141,5141,8,2,150,0.124,620.82,"同煤集团",2018,"大同市云岗区","suolaguangfu",0,0,1,0,0,"Aug 2018",1,"photovoltaic",0,0,0,0.104166666666667
"1670","datong",18,12719898,36877,1059991.5,4414,4414,6,3,410,0.242,805.013,"大唐集团公司",2017,"大同市天镇县","huancuishanguangfu",0,0,1,0,1,"Jun 2018",1,"photovoltaic",0,0,0,0.189814814814815
"1671","datong",18,12719898,36877,1059991.5,5490,5490,10,3,430,0.15,1000.69,"隆基",2018,"大同市怀仁县","jiaxinguangfu",0,0,1,0,0,"Oct 2018",1,"photovoltaic",0,0,0,0.199074074074074
"1672","datong",18,12719898,36877,1059991.5,3646,3646,3,7,0,0,0,"晋能集团",2017,"大同市大同县","weijiabaoguangfu",0,0,1,0,0,"Mar 2018",1,"photovoltaic",0,0,0,0
"1673","datong",18,12719898,36877,1059991.5,4684,4684,7,9.7,830,1.171,1207.211,"格盟集团公司",2009,"大同市新荣区","xiaoyaoshanfengdianchang",1,0,0,0,0,"Jul 2018",1,"wind",0,0,0,0.118843069873998
"1674","datong",18,12719898,36877,1059991.5,3690,3690,3,10,1520,0.412,412.047,"京能集团",2016,"大同市南郊区","jiaoxinguangfu",0,0,1,0,0,"Mar 2018",1,"photovoltaic",0,0,0,0.211111111111111
"1675","datong",18,12719898,36877,1059991.5,3325,3325,2,9.9,2130,0.42,424.659,"大唐集团公司",2012,"大同市浑源县","mimazongliangfengdianchang",1,0,0,0,1,"Feb 2018",1,"wind",0,0,0,0.298821548821549
"1676","datong",18,12719898,36877,1059991.5,4299,4299,6,44,14380,10.191,2316.169,"大唐集团公司",2003,"大同市平城区","yungangyiqi",0,0,0,1,1,"Jun 2018",1,"fossil-fuel",0,0,0,0.453914141414141
"1677","datong",18,12719898,36877,1059991.5,4300,4300,6,60,2500,12.435,2072.523,"大唐集团公司",2009,"大同市平城区","yungangerqi",0,0,0,1,1,"Jun 2018",1,"fossil-fuel",0,0,0,0.0578703703703704
"1678","datong",18,12719898,36877,1059991.5,5686,5686,10,4.95,780,0.616,1243.96,"else",0,"大同市浑源县","hunyuanlingyunkou",0,0,0,1,0,"Oct 2018",1,"fossil-fuel",0,0,0,0.218855218855219
"1679","datong",18,12719898,36877,1059991.5,4232,4232,5,3,410,0.2,667.64,"大唐集团公司",2017,"大同市天镇县","huancuishanguangfu",0,0,1,0,1,"May 2018",1,"photovoltaic",0,0,0,0.189814814814815
"1680","datong",18,12719898,36877,1059991.5,4460,4460,6,5,730,0.395,789.46,"浙江正泰新能源开发有限公司",2016,"大同市南郊区","zhengtaiguangfu",0,0,1,0,0,"Jun 2018",1,"photovoltaic",0,0,0,0.202777777777778
"1681","datong",18,12719898,36877,1059991.5,4907,4907,8,4.95,130,0.466,942.07,"大唐集团公司",2013,"大同市浑源县","lingyunkoufengdianchang",1,0,0,0,1,"Aug 2018",1,"wind",0,0,0,0.0364758698092031
"1682","datong",18,12719898,36877,1059991.5,5190,5190,9,3,350,0.107,712.51,"隆基",2018,"大同市怀仁县","jiaxinguangfu",0,0,1,0,0,"Sep 2018",1,"photovoltaic",0,0,0,0.162037037037037
"1683","datong",18,12719898,36877,1059991.5,6004,6004,11,5,570,0.741,1481.83,"晶澳太阳能",2016,"大同市南郊区","aonengguangfu",0,0,1,0,0,"Nov 2018",1,"photovoltaic",0,0,0,0.158333333333333
"1684","datong",18,12719898,36877,1059991.5,3644,3644,3,9.9,3410,1.235,1247.482,"else",0,"大同市广灵县","wanghufengdianchang",1,0,0,0,0,"Mar 2018",1,"wind",0,0,0,0.478395061728395
"1685","datong",18,12719898,36877,1059991.5,6221,6221,12,14.95,2570,3.012,2014.463,"else",0,"大同市浑源县","hunyuanfengyue",0,0,0,1,0,"Dec 2018",1,"fossil-fuel",0,0,0,0.238758825715347
"1686","datong",18,12719898,36877,1059991.5,3279,3279,2,20,11670,2.479,1239.68,"else",0,"大同市云岗区","tongmeidianchang",0,0,0,1,0,"Feb 2018",1,"fossil-fuel",0,0,0,0.810416666666667
"1687","datong",18,12719898,36877,1059991.5,5697,5697,10,10,1590,1.411,1411.48,"京能集团",2016,"大同市南郊区","jiaoxinguangfu",0,0,1,0,0,"Oct 2018",1,"photovoltaic",0,0,0,0.220833333333333
"1688","datong",18,12719898,36877,1059991.5,3137,3137,1,3,370,0.037,122.933,"大唐集团公司",2017,"大同市天镇县","huancuishanguangfu",0,0,1,0,1,"Jan 2018",1,"photovoltaic",0,0,0,0.171296296296296
"1689","datong",18,12719898,36877,1059991.5,3622,3622,3,1,160,0.042,421.9,"山西国际能源集团",2016,"大同市新荣区","changjialingguangfu",0,0,1,0,0,"Mar 2018",1,"photovoltaic",0,0,0,0.222222222222222
"1690","datong",18,12719898,36877,1059991.5,3501,3501,3,60,33400,9.574,1595.7,"大唐集团公司",2009,"大同市平城区","yungangerqi",0,0,0,1,1,"Mar 2018",1,"fossil-fuel",0,0,0,0.773148148148148
"1691","datong",18,12719898,36877,1059991.5,5701,5701,10,4.95,1020,0.894,1806.61,"else",0,"大同市灵丘县","lingqiuyijiadian",0,0,0,1,0,"Oct 2018",1,"fossil-fuel",0,0,0,0.286195286195286
"1692","datong",18,12719898,36877,1059991.5,4341,4341,6,3,10,0.001,6.667,"else",0,"大同市大同县","xianjiaxinguangfu",0,0,1,0,0,"Jun 2018",1,"photovoltaic",0,0,0,0.00462962962962963
"1693","datong",18,12719898,36877,1059991.5,6213,6213,12,4.8,1060,1.134,2362.443,"else",0,"大同市广灵县","guanglingjinfeng",0,0,0,1,0,"Dec 2018",1,"fossil-fuel",0,0,0,0.306712962962963
"1694","datong",18,12719898,36877,1059991.5,3989,3989,4,9.9,2400,1.113,1124.513,"华润集团",2013,"大同市阳高县","fufenglingfengdianchang",1,0,0,0,0,"Apr 2018",1,"wind",0,0,0,0.336700336700337
"1695","datong",18,12719898,36877,1059991.5,4595,4595,7,4.95,640,0.648,1308.408,"河北建设投资集团有限责任公司",2016,"大同市灵丘县","yijiadianfengdianchang",1,0,0,0,0,"Jul 2018",1,"wind",0,0,0,0.179573512906846
"1696","datong",18,12719898,36877,1059991.5,5018,5018,8,4.8,490,0.912,1900.7,"else",0,"大同市左云县","motianlingfengdianchang",1,0,0,0,0,"Aug 2018",1,"wind",0,0,0,0.141782407407407
"1697","datong",18,12719898,36877,1059991.5,3276,3276,2,1,140,0.027,266.22,"山西国际能源集团",2016,"大同市新荣区","changjialingguangfu",0,0,1,0,0,"Feb 2018",1,"photovoltaic",0,0,0,0.194444444444444
"1698","datong",18,12719898,36877,1059991.5,5830,5830,11,10,960,1.233,1232.51,"协鑫集团",2017,"大同市大同县","tongxinguangfu",0,0,1,0,0,"Nov 2018",1,"photovoltaic",0,0,0,0.133333333333333
"1699","datong",18,12719898,36877,1059991.5,5290,5290,9,6,1070,0.723,1205.28,"山煤集团",2018,"大同市灵丘县","shanmeiguangfu",0,0,1,0,0,"Sep 2018",1,"photovoltaic",0,0,0,0.247685185185185
"1700","datong",18,12719898,36877,1059991.5,5952,5952,11,4.8,990,0.943,1964.7,"else",0,"大同市浑源县","hunyuanzeqingling",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.286458333333333
"1701","datong",18,12719898,36877,1059991.5,4929,4929,8,20,0,3.87,1934.94,"else",0,"大同市云岗区","tongmeidianchang",0,0,0,1,0,"Aug 2018",1,"fossil-fuel",0,0,0,0
"1702","datong",18,12719898,36877,1059991.5,4688,4688,7,6,920,0.522,870.647,"山煤集团",2018,"大同市灵丘县","shanmeiguangfu",0,0,1,0,0,"Jul 2018",1,"photovoltaic",0,0,0,0.212962962962963
"1703","datong",18,12719898,36877,1059991.5,5580,5580,10,14.95,2200,2.533,1694.6,"else",0,"大同市浑源县","hunyuanfengyue",0,0,0,1,0,"Oct 2018",1,"fossil-fuel",0,0,0,0.204384986993683
"1704","datong",18,12719898,36877,1059991.5,3246,3246,2,4.95,1330,0.254,512.747,"河北建设投资集团有限责任公司",2016,"大同市灵丘县","yijiadianfengdianchang",1,0,0,0,0,"Feb 2018",1,"wind",0,0,0,0.37317620650954
"1705","datong",18,12719898,36877,1059991.5,5443,5443,9,3,380,0.098,653.03,"西安绿能科技有限公司",2018,"大同市广灵县","peijiawaguangfu",0,0,1,0,0,"Sep 2018",1,"photovoltaic",0,0,0,0.175925925925926
"1706","datong",18,12719898,36877,1059991.5,4097,4097,5,27,0,1.633,604.984,"else",0,"大同市平城区","danengdianchang",0,0,0,1,0,"May 2018",1,"fossil-fuel",0,0,0,0
"1707","datong",18,12719898,36877,1059991.5,5067,5067,8,7,1000,0.251,357.91,"晋能集团",2017,"大同市大同县","weijiabaoguangfu",0,0,1,0,0,"Aug 2018",1,"photovoltaic",0,0,0,0.198412698412698
"1708","datong",18,12719898,36877,1059991.5,5392,5392,9,2,270,0.251,1257.13,"华能集团公司",2016,"大同市天镇县","jiaoyangguangfu",0,0,1,0,1,"Sep 2018",1,"photovoltaic",0,0,0,0.1875
"1709","datong",18,12719898,36877,1059991.5,5919,5919,11,9.9,6200,4.372,4416.64,"山西广灵润广卧羊场风力发电有限公司",2015,"大同市广灵县","guanglingwanghu",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.869809203142537
"1710","datong",18,12719898,36877,1059991.5,3853,3853,4,9.9,1720,0.751,758.266,"大唐集团公司",2012,"大同市浑源县","mimazongliangfengdianchang",1,0,0,0,1,"Apr 2018",1,"wind",0,0,0,0.241301907968575
"1711","datong",18,12719898,36877,1059991.5,3104,3104,1,9.9,3110,0.311,313.872,"华润集团",2013,"大同市阳高县","fufenglingfengdianchang",1,0,0,0,0,"Jan 2018",1,"wind",0,0,0,0.436307519640853
"1712","datong",18,12719898,36877,1059991.5,4292,4292,6,3,400,0.211,703.717,"中广核集团",2015,"大同市大同县","shihuaguangfu",0,0,1,0,0,"Jun 2018",1,"photovoltaic",0,0,0,0.185185185185185
"1713","datong",18,12719898,36877,1059991.5,6018,6018,11,9.9,2020,2.191,2213.62,"else",0,"大同市阳高县","yanggaofufengling",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.283389450056117
"1714","datong",18,12719898,36877,1059991.5,4739,4739,7,9.9,2040,1.558,1573.841,"else",0,"大同市广灵县","yuemingshanfengdianchang",1,0,0,0,0,"Jul 2018",1,"wind",0,0,0,0.286195286195286
"1715","datong",18,12719898,36877,1059991.5,5550,5550,10,9.9,2020,1.799,1817.02,"华能集团公司",2012,"大同市天镇县","tianzhenwujiashan",0,0,0,1,1,"Oct 2018",1,"fossil-fuel",0,0,0,0.283389450056117
"1716","datong",18,12719898,36877,1059991.5,4703,4703,7,5,690,0.487,973.98,"晶澳太阳能",2016,"大同市南郊区","aonengguangfu",0,0,1,0,0,"Jul 2018",1,"photovoltaic",0,0,0,0.191666666666667
"1717","datong",18,12719898,36877,1059991.5,3985,3985,4,7,0,0,0,"晋能集团",2017,"大同市大同县","weijiabaoguangfu",0,0,1,0,0,"Apr 2018",1,"photovoltaic",0,0,0,0
"1718","datong",18,12719898,36877,1059991.5,4041,4041,5,4.95,830,0.534,1079.622,"河北建设投资集团有限责任公司",2016,"大同市灵丘县","yijiadianfengdianchang",1,0,0,0,0,"May 2018",1,"wind",0,0,0,0.232884399551066
"1719","datong",18,12719898,36877,1059991.5,4662,4662,7,5,670,0.462,923.236,"浙江正泰新能源开发有限公司",2016,"大同市南郊区","zhengtaiguangfu",0,0,1,0,0,"Jul 2018",1,"photovoltaic",0,0,0,0.186111111111111
"1720","datong",18,12719898,36877,1059991.5,4260,4260,5,7,0,0,0,"晋能集团",2017,"大同市大同县","weijiabaoguangfu",0,0,1,0,0,"May 2018",1,"photovoltaic",0,0,0,0
"1721","datong",18,12719898,36877,1059991.5,6320,6320,12,9.9,3180,2.51,2535.256,"else",0,"大同市阳高县","yanggaofufengling",0,0,0,1,0,"Dec 2018",1,"fossil-fuel",0,0,0,0.446127946127946
"1722","datong",18,12719898,36877,1059991.5,4782,4782,7,10,1300,0.976,975.888,"华电集团",2016,"大同市左云县","wanhuaguangfu",0,0,1,0,1,"Jul 2018",1,"photovoltaic",0,0,0,0.180555555555556
"1723","datong",18,12719898,36877,1059991.5,3431,3431,2,9.9,3530,0.663,670.096,"华润集团",2013,"大同市阳高县","fufenglingfengdianchang",1,0,0,0,0,"Feb 2018",1,"wind",0,0,0,0.495230078563412
"1724","datong",18,12719898,36877,1059991.5,4654,4654,7,27,0,1.633,604.984,"else",0,"大同市平城区","danengdianchang",0,0,0,1,0,"Jul 2018",1,"fossil-fuel",0,0,0,0
"1725","datong",18,12719898,36877,1059991.5,5617,5617,10,4.8,670,0.961,2001.3,"else",0,"大同市广灵县","guanglingjinfeng",0,0,0,1,0,"Oct 2018",1,"fossil-fuel",0,0,0,0.193865740740741
"1726","datong",18,12719898,36877,1059991.5,5046,5046,8,5,680,0.529,1058.37,"浙江正泰新能源开发有限公司",2016,"大同市南郊区","zhengtaiguangfu",0,0,1,0,0,"Aug 2018",1,"photovoltaic",0,0,0,0.188888888888889
"1727","datong",18,12719898,36877,1059991.5,4865,4865,7,7,980,0.15,214.879,"晋能集团",2017,"大同市大同县","weijiabaoguangfu",0,0,1,0,0,"Jul 2018",1,"photovoltaic",0,0,0,0.194444444444444
"1728","datong",18,12719898,36877,1059991.5,3067,3067,1,6,610,0.061,102.34,"山煤集团",2018,"大同市灵丘县","shanmeiguangfu",0,0,1,0,0,"Jan 2018",1,"photovoltaic",0,0,0,0.141203703703704
"1729","datong",18,12719898,36877,1059991.5,5918,5918,11,9.9,1880,2.337,2360.3,"华润集团",2012,"大同市广灵县","guanglingyuemingshan",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.26374859708193
"1730","datong",18,12719898,36877,1059991.5,4649,4649,7,9.9,2910,2.39,2414.516,"else",0,"大同市广灵县","wanghufengdianchang",1,0,0,0,0,"Jul 2018",1,"wind",0,0,0,0.408249158249158
"1731","datong",18,12719898,36877,1059991.5,3158,3158,1,5,600,0.06,120.68,"晶澳太阳能",2016,"大同市南郊区","aonengguangfu",0,0,1,0,0,"Jan 2018",1,"photovoltaic",0,0,0,0.166666666666667
"1732","datong",18,12719898,36877,1059991.5,5700,5700,10,5,620,0.683,1366.93,"晶澳太阳能",2016,"大同市南郊区","aonengguangfu",0,0,1,0,0,"Oct 2018",1,"photovoltaic",0,0,0,0.172222222222222
"1733","datong",18,12719898,36877,1059991.5,3892,3892,4,9.9,2930,1.117,1128.567,"else",0,"大同市天镇县","shengfenglingfengdianchang",1,0,0,0,0,"Apr 2018",1,"wind",0,0,0,0.411054994388328
"1734","datong",18,12719898,36877,1059991.5,3771,3771,4,12,910,0.388,323.582,"大唐集团公司",2008,"大同市左云县","wulushanfengdianchang",1,0,0,0,1,"Apr 2018",1,"wind",0,0,0,0.105324074074074
"1735","datong",18,12719898,36877,1059991.5,3163,3163,1,1,130,0.013,128.21,"山西国际能源集团",2016,"大同市新荣区","changjialingguangfu",0,0,1,0,0,"Jan 2018",1,"photovoltaic",0,0,0,0.180555555555556
"1736","datong",18,12719898,36877,1059991.5,4438,4438,6,9.9,1310,1.424,1438.442,"华润集团",2013,"大同市阳高县","fufenglingfengdianchang",1,0,0,0,0,"Jun 2018",1,"wind",0,0,0,0.1837822671156
"1737","datong",18,12719898,36877,1059991.5,3768,3768,4,27,3060,2.144,794.169,"中煤集团",2011,"大同市南郊区","yunfengdianchang",0,0,0,1,0,"Apr 2018",1,"fossil-fuel",0,0,0,0.157407407407407
"1738","datong",18,12719898,36877,1059991.5,5389,5389,9,10,1310,1.235,1234.63,"华电集团",2016,"大同市左云县","wanhuaguangfu",0,0,1,0,1,"Sep 2018",1,"photovoltaic",0,0,0,0.181944444444444
"1739","datong",18,12719898,36877,1059991.5,5777,5777,11,44,20950,16.298,3704.15,"大唐集团公司",2003,"大同市平城区","yungangyiqi",0,0,0,1,1,"Nov 2018",1,"fossil-fuel",0,0,0,0.661300505050505
"1740","datong",18,12719898,36877,1059991.5,4297,4297,6,5,610,0.324,648.472,"上实航天星河能源股份有限公司",2017,"大同市广灵县","fengzhuangguangfu",0,0,1,0,0,"Jun 2018",1,"photovoltaic",0,0,0,0.169444444444444
"1741","datong",18,12719898,36877,1059991.5,5025,5025,8,2,290,0.225,1123.73,"华能集团公司",2016,"大同市天镇县","jiaoyangguangfu",0,0,1,0,1,"Aug 2018",1,"photovoltaic",0,0,0,0.201388888888889
"1742","datong",18,12719898,36877,1059991.5,5618,5618,10,9.9,5590,3.752,3790.33,"山西广灵润广卧羊场风力发电有限公司",2015,"大同市广灵县","guanglingwanghu",0,0,0,1,0,"Oct 2018",1,"fossil-fuel",0,0,0,0.784231200897868
"1743","datong",18,12719898,36877,1059991.5,5917,5917,11,4.8,670,1.028,2141.37,"else",0,"大同市广灵县","guanglingjinfeng",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.193865740740741
"1744","datong",18,12719898,36877,1059991.5,5779,5779,11,27,6440,8.103,3001.15,"中煤集团",2011,"大同市南郊区","yunfengdianchang",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.331275720164609
"1745","datong",18,12719898,36877,1059991.5,6073,6073,12,3,230,0.401,1335.223,"中广核集团",2015,"大同市大同县","shihuaguangfu",0,0,1,0,0,"Dec 2018",1,"photovoltaic",0,0,0,0.106481481481481
"1746","datong",18,12719898,36877,1059991.5,6261,6261,12,5,530,0.772,1544.106,"浙江正泰新能源开发有限公司",2016,"大同市南郊区","zhengtaiguangfu",0,0,1,0,0,"Dec 2018",1,"photovoltaic",0,0,0,0.147222222222222
"1747","datong",18,12719898,36877,1059991.5,4980,4980,8,9.9,400,1.363,1376.47,"河北建设投资集团有限责任公司",2012,"大同市灵丘县","hanfenglingfengdianchang",1,0,0,0,0,"Aug 2018",1,"wind",0,0,0,0.0561167227833894
"1748","datong",18,12719898,36877,1059991.5,6318,6318,12,3,360,0.466,1553.87,"大唐集团公司",2017,"大同市天镇县","huancuishanguangfu",0,0,1,0,1,"Dec 2018",1,"photovoltaic",0,0,0,0.166666666666667
"1749","datong",19,13188400,38059,1099033.333,7610,7610,4,2,290,0.106,528,"华能集团公司",2016,"大同市天镇县","jiaoyangguangfu",0,0,1,0,1,"Apr 2019",1,"photovoltaic",0,0,0,0.201388888888889
"1750","datong",19,13188400,38059,1099033.333,6450,6450,1,132,31030,3.103,235,"同煤集团",2018,"大同市云岗区","tashanerqi",0,0,0,1,0,"Jan 2019",1,"fossil-fuel",0,0,0,0.326494107744108
"1751","datong",19,13188400,38059,1099033.333,7144,7144,3,19.88,6920,1.851,932,"山西广灵润广卧羊场风力发电有限公司",2015,"大同市广灵县","guanglingwanghu",0,0,0,1,0,"Mar 2019",1,"fossil-fuel",0,0,0,0.483456293315448
"1752","datong",19,13188400,38059,1099033.333,6504,6504,1,5,480,0.048,95,"晶澳太阳能",2016,"大同市南郊区","aonengguangfu",0,0,1,0,0,"Jan 2019",1,"photovoltaic",0,0,0,0.133333333333333
"1753","datong",19,13188400,38059,1099033.333,9308,9308,10,66,29240,27.105,4106,"同煤集团",0,"大同市浑源县","hengbeidianchang",0,0,0,1,0,"Oct 2019",1,"fossil-fuel",0,0,0,0.615319865319865
"1754","datong",19,13188400,38059,1099033.333,6840,6840,2,2,250,0.047,241,"江山控股",2016,"大同市大同县","wantongguangfu",0,0,1,0,0,"Feb 2019",1,"photovoltaic",0,0,0,0.173611111111111
"1755","datong",19,13188400,38059,1099033.333,8650,8650,8,10,0,1.929,0,"同煤集团",0,"大同市云岗区","tongmeidianchang1#3#",0,0,0,1,0,"Aug 2019",1,"fossil-fuel",0,0,0,0
"1756","datong",19,13188400,38059,1099033.333,10059,10059,12,10,1090,1.497,1497.209,"华电集团",2016,"大同市左云县","wanhuaguangfu",0,0,1,0,1,"Dec 2019",1,"photovoltaic",0,0,0,0.151388888888889
"1757","datong",19,13188400,38059,1099033.333,7541,7541,4,5,770,0.272,544,"晶澳太阳能",2016,"大同市南郊区","aonengguangfu",0,0,1,0,0,"Apr 2019",1,"photovoltaic",0,0,0,0.213888888888889
"1758","datong",19,13188400,38059,1099033.333,9402,9402,10,4.95,630,0.785,1585,"else",0,"大同市灵丘县","lingqiuyijiadian",0,0,0,1,0,"Oct 2019",1,"fossil-fuel",0,0,0,0.176767676767677
"1759","datong",19,13188400,38059,1099033.333,8595,8595,8,44,15860,14.428,3279,"大唐集团公司",2003,"大同市平城区","yungangyiqi",0,0,0,1,1,"Aug 2019",1,"fossil-fuel",0,0,0,0.500631313131313
"1760","datong",19,13188400,38059,1099033.333,6369,6369,1,3,230,0.023,76,"中广核集团",2015,"大同市大同县","shihuaguangfu",0,0,1,0,0,"Jan 2019",1,"photovoltaic",0,0,0,0.106481481481481
"1761","datong",19,13188400,38059,1099033.333,6761,6761,2,120,18400,7.219,601,"同煤集团",2014,"大同市云岗区","tashanyiqi",0,0,0,1,0,"Feb 2019",1,"fossil-fuel",0,0,0,0.212962962962963
"1762","datong",19,13188400,38059,1099033.333,8651,8651,8,10,1310,4.086,1591,"同煤集团",0,"大同市云岗区","tongmeidianchang2#4#",0,0,0,1,0,"Aug 2019",1,"fossil-fuel",0,0,0,0.181944444444444
"1763","datong",19,13188400,38059,1099033.333,7527,7527,4,9.9,1230,0.688,694,"else",0,"大同市浑源县","hunyuanmimazongliang",0,0,0,1,0,"Apr 2019",1,"fossil-fuel",0,0,0,0.172558922558923
"1764","datong",19,13188400,38059,1099033.333,7608,7608,4,10,1550,0.562,563,"京能集团",2016,"大同市南郊区","jiaoxinguangfu",0,0,1,0,0,"Apr 2019",1,"photovoltaic",0,0,0,0.215277777777778
"1765","datong",19,13188400,38059,1099033.333,7602,7602,4,4.8,1210,0.46,1210,"国电集团公司",2018,"大同市阳高县","cailiangshanfengdianchang",1,0,0,0,1,"Apr 2019",1,"wind",0,0,0,0.350115740740741
"1766","datong",19,13188400,38059,1099033.333,6456,6456,1,9.9,2620,0.262,265,"华润集团",2014,"大同市天镇县","tianzhenshengfengling",0,0,0,1,0,"Jan 2019",1,"fossil-fuel",0,0,0,0.367564534231201
"1767","datong",19,13188400,38059,1099033.333,10175,10175,12,18.9,5900,2.739,2099,"else",0,"大同市阳高县","yanggaofufengling",0,0,0,1,0,"Dec 2019",1,"fossil-fuel",0,0,0,0.433568489124045
"1768","datong",19,13188400,38059,1099033.333,7844,7844,5,7,1040,0.451,646,"晋能集团",2017,"大同市大同县","weijiabaoguangfu",0,0,1,0,0,"May 2019",1,"photovoltaic",0,0,0,0.206349206349206
"1769","datong",19,13188400,38059,1099033.333,6637,6637,1,2,230,0.023,116,"江山控股",2016,"大同市大同县","wantongguangfu",0,0,1,0,0,"Jan 2019",1,"photovoltaic",0,0,0,0.159722222222222
"1770","datong",19,13188400,38059,1099033.333,8580,8580,7,10,1420,1.011,1012,"京能集团",2016,"大同市南郊区","jiaoxinguangfu",0,0,1,0,0,"Jul 2019",1,"photovoltaic",0,0,0,0.197222222222222
